,URL,Paragraph
120,https://www.typingstudy.com/typingtest/406/Uncalculating_Zeal,"A Man-Eating tiger was ravaging the Kingdom of Damnasia, and the King, greatly concerned for the lives and limbs of his Royal subjects, promised his daughter Zodroulra to any man who would kill the animal. After some days Camaraladdin appeared before the King and claimed the reward.\n""But where is the tiger?"" the King asked.\n""May jackasses sing above my uncle's grave,"" replied Camaraladdin, ""if I dared go within a league of him!""\n""Wretch!"" cried the King, unsheathing his consoler-under-disappointment; ""how dare you claim my daughter when you have done nothing to earn her?""\n""Thou art wiser, O King, than Solyman the Great, and thy servant is as dust in the tomb of thy dog, yet thou errest. I did not, it is true, kill the tiger, but behold! I have brought thee the scalp of the man who had accumulated five million pieces of gold and was after more.""\nThe King drew his consoler-under-disappointment, and, flicking off Camaraladdin's head, said:\n""Learn, caitiff, the expediency of uncalculating zeal. If the millionaire had been let alone he would have devoured the tiger."""
121,https://www.typingstudy.com/typingtest/407/A_Transposition,"Travelling through the sage-brush country a Jackass met a rabbit, who exclaimed in great astonishment:\n""Good heavens! how did you grow so big? You are doubtless the largest rabbit living.""\n""No,"" said the Jackass, ""you are the smallest donkey.""\nAfter a good deal of fruitless argument the question was referred for decision to a passing Coyote, who was a bit of a demagogue and desirous to stand well with both.\n""Gentlemen,"" said he, ""you are both right, as was to have been expected by persons so gifted with appliances for receiving instruction from the wise. You, sir, ""turning to the superior animal"" are, as he has accurately observed, a rabbit. And you""--to the other--""are correctly described as a jackass. In transposing your names man has acted with incredible folly.""\nThey were so pleased with the decision that they declared the Coyote their candidate for the Grizzly Bearship; but whether he ever obtained the office history does not relate."
122,https://www.typingstudy.com/typingtest/411/Six_and_One,"The Committee on Gerrymander worked late, drawing intricate lines on a map of the State, and being weary sought repose in a game of poker. At the close of the game the six Republican members were bankrupt and the single Democrat had all the money. On the next day, when the Committee was called to order for business, one of the luckless six mounted his legs, and said:\n""Mr. Chairman, before we bend to our noble task of purifying politics, in the interest of good government I wish to say a word of the untoward events of last evening. If my memory serves me the disasters which overtook the Majority of this honourable body always befell when it was the Minority's deal. It is my solemn conviction, Mr. Chairman, and to its affirmation I pledge my life, my fortune, and my sacred honour, that that wicked and unscrupulous Minority redistricted the cards!"""
123,https://www.typingstudy.com/typingtest/413/The_Fogy_and_the_Sheik,"A Fogy who lived in a cave near a great caravan route returned to his home one day and saw, near by, a great concourse of men and animals, and in their midst a tower, at the foot of which something with wheels smoked and panted like an exhausted horse. He sought the Sheik of the Outfit.\n""What sin art thou committing now, O son of a Christian dog?"" said the Fogy, with a truly Oriental politeness.\n""Boring for water, you black-and-tan galoot!"" replied the Sheik of the Outfit, with that ready repartee which distinguishes the Unbeliever.\n""Knowest thou not, thou whelp of darkness and father of disordered livers,"" cried the Fogy, ""that water will cause grass to spring up here, and trees, and possibly even flowers? Knowest thou not, that thou art, in truth, producing an oasis?""\n""And don't you know,"" said the Sheik of the Outfit, ""that caravans will then stop here for rest and refreshments, giving you a chance to steal the camels, the horses, and the goods?""\n""May the wild hog defile my grave, but thou speakest wisdom!"" the Fogy replied, with the dignity of his race, extending his hand. ""Sheik.""\nThey shook."
124,https://www.typingstudy.com/typingtest/414/At_Heaven's_Gate,"Having arisen from the tomb, a Woman presented herself at the gate of Heaven, and knocked with a trembling hand.\n""Madam,"" said Saint Peter, rising and approaching the wicket, ""whence do you come?""\n""From San Francisco,"" replied the Woman, with embarrassment, as great beads of perspiration spangled her spiritual brow.\n""Never mind, my good girl,"" the Saint said, compassionately. ""Eternity is a long time; you can live that down.""\n""But that, if you please, is not all."" The Woman was growing more and more confused. ""I poisoned my husband. I chopped up my babies. I.""\n""Ah,"" said the Saint, with sudden austerity, ""your confession suggests a very grave possibility. Were you a member of the Women's Press Association?""\nThe lady drew herself up and replied with warmth:\n""I was not.""\nThe gates of pearl and jasper swung back upon their golden hinges, making the most ravishing music, and the Saint, stepping aside, bowed low, saying:\n""Enter, then, into thine eternal rest.""\nBut the Woman hesitated.\n""The poisoning the chopping the the"" she stammered.\n""Of no consequence, I assure you. We are not going to be hard on a lady who did not belong to the Women's Press Association. Take a harp.""\n""But I applied for membership. I was blackballed.""\n""Take two harps."""
125,https://www.typingstudy.com/typingtest/415/The_Catted_Anarchist,"An Anarchist Orator who had been struck in the face with a Dead Cat by some Respector of Law to him unknown, had the Dead Cat arrested and taken before a Magistrate.\n""Why do you appeal to the law?"" said the Magistrate; ""You who go in for the abolition of law.""\n""That,"" replied the Anarchist, who was not without a certain hardness of head, ""that is none of your business; I am not bound to be consistent. You sit here to do justice between me and this Dead Cat.""\n""Very well,"" said the Magistrate, putting on the black cap and a solemn look; ""as the accused makes no defence, and is undoubtedly guilty, I sentence her to be eaten by the public executioner; and as that position happens to be vacant, I appoint you to it, without bonds.""\nOne of the most delighted spectators at the execution was the anonymous Respector of Law who had flung the condemned."
126,https://www.typingstudy.com/typingtest/419/The_Judge_and_the_Plaintiff,"A Man of Experience in Business was awaiting the judgment of the Court in an action for damages which he had brought against a railway company. The door opened and the Judge of the Court entered.\n""Well,"" said he, ""I am going to decide your case to-day. If I should decide in your favour, I wonder how you would express your satisfaction?""\n""Sir,"" said the Man of Experience in Business, ""I should risk your anger by offering you one half the sum awarded.""\n""Did I say I was going to decide that case?"" said the Judge, abruptly, as if awakening from a dream. ""Dear me, how absent-minded I am. I mean I have already decided it, and judgment has been entered for the full amount that you sued for.""\n""Did I say I would give you one half?"" said the Man of Experience in Business, coldly. ""Dear me, how near I came to being a rascal. I mean, that I am greatly obliged to you."""
127,https://www.typingstudy.com/typingtest/420/The_Return_of_the_Representative,"Hearing that the Legislature had adjourned, the people of an Assembly District held a mass-meeting to devise a suitable punishment for their representative. By one speaker it was proposed that he be disembowelled, by another that he be made to run the gauntlet. Some favoured hanging, some thought that it would do him good to appear in a suit of tar and feathers. An old man, famous for his wisdom and his habit of drooling on his shirt-front, suggested that they first catch their hare. So the Chairman appointed a committee to watch for the victim at midnight, and take him as he should attempt to sneak into town across-lots from the tamarack swamp. At this point in the proceedings they were interrupted by the sound of a brass band. Their dishonoured representative was driving up from the railway station in a coach-and-four, with music and a banner. A few moments later he entered the hall, went upon the platform, and said it was the proudest moment of his life. (Cheers.)"
128,https://www.typingstudy.com/typingtest/423/Three_Recruits,"A Farmer, an Artisan, and a Labourer went to the King of their country and complained that they were compelled to support a large standing army of mere consumers, who did nothing for their keep.\n""Very well,"" said the King, ""my subjects' wishes are the highest law.""\nSo he disbanded his army and the consumers became producers also. The sale of their products so brought down prices that farming was ruined, and their skilled and unskilled labour drove the artisans and labourers into the almshouses and highways. In a few years the national distress was so great that the Farmer, the Artisan, and the Labourer petitioned the King to reorganize the standing army.\n""What!"" said the King; ""you wish to support those idle consumers again?""\n""No, your Majesty,"" they replied; ""we wish to enlist."""
129,https://www.typingstudy.com/typingtest/424/The_Mirror,"A Silken-Eared Spaniel, who traced his descent from King Charles the Second of England, chanced to look into a mirror which was leaning against the wainscoting of a room on the ground floor of his mistress's house. Seeing his reflection, he supposed it to be another dog, outside, and said:\n""I can chew up any such milksoppy pup as that, and I will.""\nSo he ran out-of-doors and around to the side of the house where he fancied the enemy was. It so happened that at that moment a Bulldog sat there sunning his teeth. The Spaniel stopped short in dire consternation, and, after regarding the Bulldog a moment from a safe distance, said:\n""I don't know whether you cultivate the arts of peace or your flag is flung to the battle and the breeze and your voice is for war. If you are a civilian, the windows of this house flatter you worse than a newspaper, but if you're a soldier, they do you a grave injustice.""\nThis speech being unintelligible to the Bulldog he only civilly smiled, which so terrified the Spaniel that he dropped dead in his tracks."
130,https://www.typingstudy.com/typingtest/428/The_Ingenious_Blackmailer,"An Inventor went to a King and was granted an audience, when the following conversation ensued:\n_Inventor_.--""May it please your Majesty, I have invented a rifle that discharges lightning.""\n_King_.--""Ah, you wish to sell me the secret.""\n_Inventor_.--""Yes; it will enable your army to overrun any nation that is accessible.""\n_King_.--""In order to get any good of my outlay for your invention, I must make a war, and do so as soon as I can arm my troops--before your secret is discovered by foreign nations. How much do you want?""\n_Inventor_.--""One million dollars.""\n_King_.--""And how much will it cost to make the change of arms?""\n_Inventor_.--""Fifty millions.""\n_King_.--""And the war will Cost--?""\n_Inventor_.--""But consider the glory and the spoils!""\n_King_.--""Exactly. But if I am not seeking these advantages? What if I decline to purchase?""\n_Inventor_.--""There is no economy in that. Though a patriot, I am poor; if my own country will not patronise me, I must seek a market elsewhere.""\n_King_ (to Prime Minister).--""Take this blackmailer and cut off his head."""
131,https://www.typingstudy.com/typingtest/431/A_Fatal_Disorder,"A Dying Man who had been shot was requested by officers of the law to make a statement, and be quick about it.\n""You were assaulted without provocation, of course,"" said the District Attorney, preparing to set down the answer.\n""No,"" replied the Dying Man, ""I was the aggressor.""\n""Yes, I understand,"" said the District Attorney; ""you committed the aggression. You were compelled to, as it were. You did it in self-defence.""\n""I don't think he would have hurt me if I had let him alone,"" said the other. ""No, I fancy he was a man of peace, and would not have hurt a fly. I brought such a pressure to bear on him that he naturally had to yield. He couldn't hold out. If he had refused to shoot me I don't see how I could decently have continued his acquaintance.""\n""Good Heavens!"" exclaimed the District Attorney, throwing down his note-book and pencil; ""this is all quite irregular. I can't make use of such an ante-mortem statement as that.""\n""I never before knew a man to tell the truth,"" said the Chief of Police, ""when dying of violence.""\n""Violence nothing!"" the Police Surgeon said, pulling out and inspecting the man's tongue; ""it is the truth that is killing him."""
132,https://www.typingstudy.com/typingtest/442/The_Eligible_Son-in-Law,"A Truly Pious Person who conducted a savings bank and lent money to his sisters and his cousins and his aunts of both sexes, was approached by a Tatterdemalion, who applied for a loan of one hundred thousand dollars.\n""What security have you to offer?"" asked the Truly Pious Person.\n""The best in the world,"" the applicant replied, confidentially; ""I am about to become your son-in-law.""\n""That would indeed be gilt-edged,"" said the banker, gravely; ""but what claim have you to the hand of my daughter?""\n""One that cannot be lightly denied,"" said the Tatterdemalion. ""I am about to become worth one hundred thousand dollars.""\nUnable to detect a weak point in this scheme of mutual advantage, the financier gave the promoter in disguise an order for the money, and wrote a note to his wife directing her to count out the girl."
133,https://www.typingstudy.com/typingtest/443/The_Statesman_and_the_Horse,"A Statesman who had saved his country was returning from Washington on foot, when he met a Race Horse going at full speed, and stopped it.\n""Turn about and travel the other way,"" said the Statesman, ""and I will keep you company as far as my home. The advantages of travelling together are obvious.""\n""I cannot do that,"" said the Race Horse; ""I am following my master to Washington. I did not go fast enough to suit him, and he has gone on ahead.""\n""Who is your master?"" inquired the Statesman.\n""He is the Statesman who saved his country,"" answered the Race Horse.\n""There appears to be some mistake,"" the other said. ""Why did he wish to travel so fast?""\n""So as to be there in time to get the country that he saved.""\n""I guess he got it,"" said the other, and limped along, sighing."
134,https://www.typingstudy.com/typingtest/446/The_Good_Government,"""What a happy land you are!"" said a Republican Form of Government to a Sovereign State. ""Be good enough to lie still while I walk upon you, singing the praises of universal suffrage and descanting upon the blessings of civil and religious liberty. In the meantime you can relieve your feelings by cursing the one-man power and the effete monarchies of Europe.""\n""My public servants have been fools and rogues from the date of your accession to power,"" replied the State; ""my legislative bodies, both State and municipal, are bands of thieves; my taxes are insupportable; my courts are corrupt; my cities are a disgrace to civilisation; my corporations have their hands at the throats of every private interest. All my affairs are in disorder and criminal confusion.""\n""That is all very true,"" said the Republican Form of Government, putting on its hobnail shoes; ""but consider how I thrill you every Fourth of July."""
135,https://www.typingstudy.com/typingtest/451/The_Fabulist_and_the_Animals,"A Wise and illustrious Writer of Fables was visiting a travelling menagerie with a view to collecting literary materials. As he was passing near the Elephant, that animal said:\n""How sad that so justly famous a satirist should mar his work by ridicule of people with long noses--who are the salt of the earth!""\nThe Kangaroo said:\n""I do so enjoy that great man's censure of the ridiculous--particularly his attacks on the Proboscidae; but, alas! he has no reverence for the Marsupials, and laughs at our way of carrying our young in a pouch.""\nThe Camel said:\n""If he would only respect the sacred Hump, he would be faultless. As it is, I cannot permit his fables to be read in the presence of my family.""\nThe Ostrich, seeing his approach, thrust her head in the straw, saying:\n""If I do not conceal myself, he may be reminded to write something disagreeable about my lack of a crest or my appetite for scrap-iron; and although he is inexpressibly brilliant when he devotes himself to censure of folly and greed, his dulness is matchless when he transcends the limits of legitimate comment.""\n""That,"" said the Buzzard to his mate, ""is the distinguished author of that glorious fable, 'The Ostrich and the Keg of Raw Nails.' I regret to add, that he wrote, also, 'The Buzzard's Feast,' in which a carrion diet is contumeliously disparaged. A carrion diet is the foundation of sound health. If nothing else but corpses were eaten, death would be unknown.""\nSeeing an attendant approaching, the wise and illustrious Writer of Fables passed out of the tent and mingled with the crowd. It was afterward discovered that he had crept in under the canvas without paying."
136,https://www.typingstudy.com/typingtest/460/The_Patriot_and_the_Banker,"A Patriot who had taken office poor and retired rich was introduced at a bank where he desired to open an account.\n""With pleasure,"" said the Honest Banker; ""we shall be glad to do business with you; but first you must make yourself an honest man by restoring what you stole from the Government.""\n""Good heavens!"" cried the Patriot; ""if I do that, I shall have nothing to deposit with you.""\n""I don't see that,"" the Honest Banker replied. ""We are not the whole American people.""\n""Ah, I understand,"" said the Patriot, musing. ""At what sum do you estimate this bank's proportion of the country's loss by me?""\n""About a dollar,"" answered the Honest Banker.\nAnd with a proud consciousness of serving his country wisely and well he charged that sum to the account."
137,https://www.typingstudy.com/typingtest/461/The_Mourning_Brothers,"Observing that he was about to die, an Old Man called his two Sons to his bedside and expounded the situation.\n""My children,"" said he, ""you have not shown me many marks of respect during my life, but you will attest your sorrow for my death. To him who the longer wears a weed upon his hat in memory of me shall go my entire fortune. I have made a will to that effect.""\nSo when the Old Man was dead each of the youths put a weed upon his hat and wore it until he was himself old, when, seeing that neither would give in, they agreed that the younger should leave off his weeds and the elder give him half of the estate. But when the elder applied for the property he found that there had been an Executor!\nThus were hypocrisy and obstinacy fitly punished."
138,https://www.typingstudy.com/typingtest/485/The_Ambitious_Fox_and_the_Unapproachable_Grapes,"A farmer built around his crop\nA wall, and crowned his labors\nBy placing glass upon the top\nTo lacerate his neighbors,\nProvided they at any time\nShould feel disposed the wall to climb.\n\nHe also drove some iron pegs\nSecurely in the coping,\nTo tear the bare, defenceless legs\nOf brats who, upward groping,\nMight steal, despite the risk of fall,\nThe grapes that grew upon the wall.\n\nOne day a fox, on thieving bent,\nA crafty and an old one,\nMost shrewdly tracked the pungent scent\nThat eloquently told one\nThat grapes were ripe and grapes were good\nAnd likewise in the neighborhood.\n\nHe threw some stones of divers shapes\nThe luscious fruit to jar off:\nIt made him ill to see the grapes\nSo near and yet so far off.\nHis throws were strong, his aim was fine,\nBut ""Never touched me!"" said the vine.\n\nThe farmer shouted, ""Drat the boys!""\nAnd, mounting on a ladder,\nHe sought the cause of all the noise;\nNo farmer could be madder,\nWhich was not hard to understand\nBecause the glass had cut his hand.\n\nHis passion he could not restrain,\nBut shouted out, ""You're thievish!""\nThe fox replied, with fine disdain,\n""Come, country, don't be peevish.""\n(Now ""country"" is an epithet\nOne can't forgive, nor yet forget.)\n\nThe farmer rudely answered back\nWith compliments unvarnished,\nAnd downward hurled the ""bric-a-brac""\nWith which the wall was garnished,\nIn view of which demeanor strange,\nThe fox retreated out of range.\n\n""I will not try the grapes to-day,""\nHe said. ""My appetite is\nFastidious, and, anyway,\nI fear appendicitis.""\n(The fox was one of the _elite_\nWho call it ""site"" instead of ""seet"".)\n\nThe moral is that if your host\nThrows glass around his entry\nYou know it isn't done by most\nWho claim to be the gentry,\nWhile if he hits you in the head\nYou may be sure he's underbred."
139,https://www.typingstudy.com/typingtest/486/The_Persevering_Tortoise_and_the_Pretentious_Hare,"Once a turtle, finding plenty\nIn seclusion to bewitch,\nLived a ""dolce far niente""\nKind of life within a ditch;\nRivers had no charm for him,\nAs he told his wife and daughter,\n""Though my friends are in the swim,\nMud is thicker far than water.""\n\nOne fine day, as was his habit,\nHe was dozing in the sun,\nWhen a young and flippant rabbit\nHappened by the ditch to run:\n""Come and race me,"" he exclaimed,\n""Fat inhabitant of puddles.\nSluggard! You should be ashamed.\nSuch a life the brain befuddles.""\n\nThis, of course, was banter merely,\nBut it stirred the torpid blood\nOf the turtle, and severely\nForth he issued from the mud.\n""Done!"" he cried. The race began,\nBut the hare resumed his banter,\nSeeing how his rival ran\nIn a most unlovely canter.\n\nShouting, ""Terrapin, you're bested!\nYou'd be wiser, dear old chap,\nIf you sat you down and rested\nWhen you reach the second lap.""\nQuoth the turtle, ""I refuse.\nAs for you, with all your talking,\nSit on any lap you choose.\nI shall simply go on walking.""\n\nNow this sporting proposition\nWas, upon its face, absurd;\nYet the hare, with expedition,\nTook the tortoise at his word,\nRan until the final lap,\nThen, supposing he'd outclassed him,\nLaid him down and took a nap\nAnd the patient turtle passed him!\n\nPlodding on, he shortly made the\nLine that marked the victor's goal;\nPaused, and found he'd won, and laid the\nFlattering unction to his soul.\nThen in fashion grandiose,\nLike an after-dinner speaker,\nTouched his flipper to his nose,\nAnd remarked, ""Ahem! Eureka!""\n\nAnd THE MORAL (lest you miss one)\nIs: There's often time to spare,\nAnd that races are (like this one)\nWon not always by a hair."
140,https://www.typingstudy.com/typingtest/487/The_Patrician_Peacocks_and_the_Overweening_Jay,"Once a flock of stately peacocks\nPromenaded on a green,\nThere were twenty-two or three cocks,\nEach as proud as seventeen,\nAnd a glance, however hasty,\nShowed their plumage to be tasty;\nWheresoever one was placed, he\nWas a credit to the scene.\n\nNow their owner had a daughter\nWho, when people came to call,\nUsed to say, ""You'd reelly oughter\nSee them peacocks on the mall.""\nNow this wasn't to her credit,\nAnd her callers came to dread it,\nFor the way the lady said it\nWasn't ""recherche"" at all.\n\nBut a jay that overheard it\nFrom his perch upon a fir\nDidn't take in how absurd it\nWas to every one but her;\nWhen they answered, ""You don't tell us!""\nAnd to see the birds seemed zealous\nHe became extremely jealous,\nWishing, too, to make a stir.\n\nAs the peacocks fed together\nHe would join them at their lunch,\nCulling here and there a feather\nTill he'd gathered quite a bunch;\nThen this bird, of ways perfidious,\nStuck them on him most fastidious\nTill he looked uncommon hideous,\nLike a Judy or a Punch.\n\nBut the peacocks, when they saw him,\nOne and all began to haul,\nAnd to harry and to claw him\nTill the creature couldn't crawl;\nWhile their owner's vulgar daughter,\nWhen her startled callers sought her,\nAnd to see the struggle brought her,\nOnly said, ""They're on the maul.""\n\nIt was really quite revolting\nWhen the tumult died away,\nOne would think he had been moulting\nSo dishevelled was the jay;\nHe was more than merely slighted,\nHe was more than disunited,\nHe'd been simply dynamited\nIn the fervor of the fray.\n\nAnd THE MORAL of the verses\nIs: That short men can't be tall.\nNothing sillier or worse is\nThan a jay upon a mall.\nAnd the jay opiniative\nWho, because he's imitative,\nThinks he's highly decorative\nIs the biggest jay of all."
141,https://www.typingstudy.com/typingtest/488/The_Arrogant_Frog_and_the_Superior_Bull,"Once, on a time and in a place\nConducive to malaria,\nThere lived a member of the race\nOf ""Rana Temporaria"";\nOr, more concisely still, a frog\nInhabited a certain bog.\n\nA bull of Brobdingnagian size,\nToo proud for condescension,\nOne morning chanced to cast his eyes\nUpon the frog I mention;\nAnd, being to the manner born,\nSurveyed him with a lofty scorn.\n\nPerceiving this, the bactrian's frame\nWith anger was inflated,\nTill, growing larger, he became\nEgregiously elated;\nFor inspiration's sudden spell\nHad pointed out a way to swell.\n\n""Ha! ha!"" he proudly cried, ""a fig\nFor this, your mammoth torso!\nJust watch me while I grow as big\nAs you; or even more so!""\nTo which magniloquential gush\nHis bullship simply answered ""Tush!""\n\nAlas! the frog's success was slight,\nWhich really was a wonder,\nIn view of how with main and might\nHe strove to grow rotunder!\nAnd, standing patiently the while,\nThe bull displayed a quiet smile.\n\nBut ah, the frog tried once too oft\nAnd, doing so, he busted;\nWhereat the bull discreetly coughed\nAnd moved away, disgusted,\nAs well he might, considering\nThe wretched taste that marked the thing.\n\nTHE MORAL: Everybody knows\nHow ill a wind it is that blows."
142,https://www.typingstudy.com/typingtest/489/The_Domineering_Eagle_and_the_Inventive_Bratling,"O'er a small suburban borough\nOnce an eagle used to fly,\nMaking observations thorough\nFrom his station in the sky,\nAnd presenting the appearance\nOf an animated V,\nLike the gulls that lend coherence\nUnto paintings of the sea.\n\nLooking downward at a church in\nThis attractive little shire,\nHe beheld a smallish urchin\nShooting arrows at the spire;\nIn a spirit of derision,\n""Look alive!"" the eagle said;\nAnd, with infinite precision,\nDropped a feather on his head.\n\nThen the boy, annoyed distinctly\nBy the freedom of the bird,\nVoiced his anger quite succinctly\nIn a single scathing word;\nAnd he sat him on a barrow,\nAnd he fashioned of this same\nEagle's feather such an arrow\nAs was worthy of the name.\n\nThen he tried his bow, and, stringing\nIt with caution and with care,\nSent that arrow singing, winging\nTowards the eagle in the air.\nStraight it went, without an error,\nAnd the target, bathed in blood,\nLurched, and lunged, and fell to ""terra\nFirma"", landing with a thud.\n\n""Bird of freedom,"" quoth the urchin,\nWith an unrelenting frown,\n""You shall decorate a perch in\nThe menagerie in town;\nBut of feathers quite a cluster\nI shall first remove for Ma:\nThanks to you, she'll have a duster\nFor her precious ""objets d'art"".""\n\nAnd THE MORAL is that pride is\nThe precursor of a fall.\nThose beneath you to deride is\nNot expedient at all.\nHowsoever meek and humble\nYour inferiors may be,\nThey perchance may make you tumble,\nSo respect them. Q. E. D."
143,https://www.typingstudy.com/typingtest/490/The_Iconoclastic_Rustic_and_the_Apropos_Acorn,"Reposing 'neath some spreading trees,\nA populistic bumpkin\nAmused himself by offering these\nReflections on a pumpkin:\n""I would not, if the choice were mine,\nGrow things like that upon a vine,\nFor how imposing it would be\nIf pumpkins grew upon a tree.""\n\nLike other populists, you'll note,\nOf views enthusiastic,\nHe'd learned by heart, and said by rote\nA creed iconoclastic;\nAnd in his dim, uncertain sight\nWhatever wasn't must be right,\nFrom which it follows he had strong\nConvictions that what was, was wrong.\n\nAs thus he sat beneath an oak\nAn acorn fell abruptly\nAnd smote his nose: whereat he spoke\nOf acorns most corruptly.\n""Great Scott!"" he cried. ""The Dickens!"" too,\nAnd other authors whom he knew,\nAnd having duly mentioned those,\nHe expeditiously arose.\n\nThen, though with pain he nearly swooned,\nHe bathed his organ nasal\nWith arnica, and soothed the wound\nWith extract of witch hazel;\nAnd surely we may well excuse\nThe victim if he changed his views:\n""If pumpkins fell from trees like that,""\nHe murmured, ""Where would I be at?""\n\nOf course it's wholly clear to you\nThat when these words he uttered\nHe proved conclusively he knew\nWhich side his bread was buttered;\nAnd, if this point you have not missed,\nYou'll learn to love this populist,\nThe only one of all his kind\nWith sense enough to change his mind.\n\nTHE MORAL: In the early spring\nA pumpkin-tree would be a thing\nMost gratifying to us all,\nBut how about the early fall?"
144,https://www.typingstudy.com/typingtest/491/The_Unusual_Goose_and_the_Imbecilic_Woodcutter,"A woodcutter bought him a gander,\nOr at least that was what he supposed,\nAs a matter of fact, 'twas a slander\nAs a later occurrence disclosed;\nFor they locked the bird up in the garret\nTo fatten, the while it grew old,\nAnd it laid there a twenty-two carat\nFine egg of the purest of gold!\n\nThere was much unaffected rejoicing\nIn the home of the woodcutter then,\nAnd his wife, her exuberance voicing,\nProclaimed him most lucky of men.\n""'Tis an omen of fortune, this gold egg,""\nShe said, ""and of practical use,\nFor this fowl doesn't lay any old egg,\nShe's a highly superior goose.""\n\nTwas this creature's habitual custom,\nThis laying of superfine eggs,\nAnd they made it their practice to dust 'em\nAnd pack them by dozens in kegs:\nBut the woodcutter's mind being vapid\nAnd his foolishness more than profuse,\nIn order to get them more rapid\nHe slaughtered the innocent goose.\n\nHe made her a gruel of acid\nWhich she very obligingly ate,\nAnd at once with a touchingly placid\nDemeanor succumbed to her fate.\nWith affection that passed the platonic\nThey buried her under the moss,\nAnd her epitaph wasn't ironic\nIn stating, ""We mourn for our loss.""\n\nAnd THE MORAL: It isn't much use,\nAs the woodcutter found to be true,\nTo lay for an innocent goose\nJust because she is laying for you."
145,https://www.typingstudy.com/typingtest/492/The_Rude_Rat_and_the_Unostentatious_Oyster,"Upon the shore, a mile or more\nFrom traffic and confusion,\nAn oyster dwelt, because he felt\nA longing for seclusion;\nSaid he: ""I love the stillness of\nThis spot. It's like a cloister.""\n(These words I quote because, you note,\nThey rhyme so well with oyster.)\n\nA prying rat, believing that\nShe needed change of diet,\nIn search of such disturbed this much-\nTo-be-desired quiet.\nTo say the least, this tactless beast\nWas apt to rudely roister:\nShe tapped his shell, and called him; well,\nA name that hurt the oyster.\n\n""I see,"" she cried, ""you're open wide,\nAnd, searching for a reason,\nSeptember's here, and so it's clear\nThat oysters are in season.""\nShe smiled a smile that showed this style\nOf badinage rejoiced her,\nAdvanced a pace with easy grace,\nAnd _sniffed_ the silent oyster.\n\nThe latter's pride was sorely tried,\nHe thought of what he _could _say,\nReflected what the common lot\nOf vulgar molluscs ""would"" say;\nThen caught his breath, grew pale as death,\nAnd, as his brow turned moister,\nBegan to close, and nipped her nose!\nSuperb, dramatic oyster!\n\nWe note with joy that oi polloi,\nWhom maidens bite the thumb at,\nAre apt to try some weak reply\nTo things they should be dumb at.\nTHE MORAL, then, for crafty men\nIs: When a maid has voiced her\nContemptuous heart, don't think you're smart,\nBut shut up; like the oyster."
146,https://www.typingstudy.com/typingtest/493/The_Urban_Rat_and_the_Suburban_Rat,"A metropolitan rat invited His country cousin in town to dine: The country cousin replied, ""Delighted."" And signed himself, ""Sincerely thine."" The town rat treated the country cousin To half a dozen Kinds of wine. He served him terrapin, kidneys devilled, And roasted partridge, and candied fruit; In Little Neck Clams at first they revelled, And then in Pommery, ""sec"" and ""brut""; The country cousin exclaimed: ""Such feeding Proclaims your breeding Beyond dispute!"" But just as, another bottle broaching, They came to chicken ""en casserole"" A ravenous cat was heard approaching, And, passing his guest a finger-bowl, The town rat murmured, ""The feast is ended."" And then descended The nearest hole. His cousin followed him, helter-skelter, And, pausing beneath the pantry floor, He glanced around at their dusty shelter And muttered, ""This is a beastly bore. My place as an epicure resigning, I'll try this dining In town no more. ""You must dine some night at my rustic cottage; I'll warn you now that it's simple fare: A radish or two, a bowl of pottage, And the wine that's known as ""ordinaire"", But for holes I haven't to make a bee-line, No prowling feline Molests me there. ""You smile at the lot of a mere commuter, You think that my life is hard, mayhap, But I'm sure than you I am far acuter: I ain't afraid of no cat nor trap."" The city rat could but meekly stammer, ""Don't use such grammar, My worthy chap."" He dined next night with his poor relation, And caught dyspepsia, and lost his train, He waited an hour in the lonely station, And said some things that were quite profane. ""I'll never,"" he cried, in tones complaining, ""Try entertaining That rat again."" It's easy to make a memorandum About THE MORAL these verses teach: ""De gustibus non est disputandum;"" The meaning of which Etruscan speech Is wheresoever you're hunger quelling Pray keep your dwelling In easy reach."
147,https://www.typingstudy.com/typingtest/494/The_Impecunious_Cricket_and_the_Frugal_Ant,"There was an ant, a spinster ant,\nWhose virtues were so many\nThat she became intolerant\nOf those who hadn't any:\nShe had a small and frugal mind\nAnd lived a life ascetic,\nNor was her temperament the kind\nThat's known as sympathetic.\n\nI skip details. Suffice to say\nThat, knocking at her wicket,\nThere chanced to come one autumn day\nA common garden cricket\nSo ragged, poor, and needy that,\nWithout elucidation,\nOne saw the symptoms of a bat\nOf several months' duration.\n\nHe paused beside her door-step, and,\nWith one pathetic gesture,\nHe called attention with his hand\nTo both his shoes and vesture.\n""I joined,"" said he, ""an opera troupe.\nThey suddenly disbanded,\nAnd left me on the hostel stoop,\nLugubriously stranded.\n\n""I therefore lay aside my pride\nAnd frankly ask for clothing.""\n""Begone!"" the frugal ant replied.\n""I look on you with loathing.\nYour muddy shoes have spoiled the lawn,\nYour hands have soiled the fence, too.\nIf you need money, go and pawn\nYour watch; if you have sense to.""\n\nTHE MORAL is: Albeit lots\nOf people follow Dr. Watts,\nThe sluggard, when his means are scant,\nShould seek an uncle, not an ant!"
